Product ID,Priduct Name,Purchase Price,Sales Price,
1047,AER POCKET MORNING MISTY MEADOWS 10G,,60,
1048,AER POCKET LUSH GREEN FRESH  10G,,60,
1049,AER POCKET PINK PATEL 10G,,60,
1050,AER CAR FRESHENER COOL BLUE AC VENT IN,,299,
1051,AER CAR FRESHENER FRESH GREEN AC VENT IN,,299,
1052,AER CAR FRESHENER TST Cocktel D.BRD,,399,
1053,AER CAR FRESHENER TST Fresh Lush Gren D.BRD,,399,
1054,AER CAR FRSHNR MUSK AFTER SMOKE AC VENT,,299,
1055,AER CAR FRESHENER REFILL COOL BLUE  IN,,199,
1056,AER CAR FRESHENER REFILL Petel Pink,,199,
1057,HIT ANTI MOSQUITO RAQUET 1 PCS,,550,
1058,HIT MOSQUITO AEROSOL 800ML,,445,
1059,HIT MOSQUITO AEROSOL LIME 625ML,,375,
1060,HIT MOSQUITO AEROSOL LIME 400ML,,275,
1061,HIT MOSQUITO AEROSOL 625ML IN,,375,
1062,HIT MOSQUITO AEROSOL 400ML IN,,275,
1063,HIT COCKROACHES AEROSOL 400ML IN,,280,
1064,HIT COCKROACHES AEROSOL 200ML IN,,175,
1065,HIT ANTI ROACH GEL 20G,,199,
1066,GODREJ EXPERT CRÈME HC NATURAL BLACK 20G,,45,
1067,GODREJ EXPERT CRÈME HC BURGUNDY 20G,,45,
1068,GODREJ LIQ HAIR DYE NATURAL BLACK-1 40ML,,250,
1069,GODREJ SHAMPOO BASE HAIR COLOUR,,40,
1070,Vaseline Lotion Healthy White 200ml,,200,
1071,Moshur Daal,82,82,
1072,NUPUR MEHENDI POWDER 120G PKT IN,,160,
1073,NUPUR MEHENDI POWDER 50G PKT IN,,80,
1074,GODREJ NO 1 SAN73 SOAP 100G,,34,
1075,GODREJ NO 1 LIME SOAP 100G,,34,
1076,GODREJ NO 1 ROSE SOAP 100G,,34,
1077,GODREJ NO 1 JASMIN SOAP 100G,,34,
1078,GODREJ NO 1 SAFRON SOAP 100G,,34,
1079,GODREJ CINTHOL SOAP  LIME 100G,,40,
1080,GODREJ CINTHOL SOAP  HEALTH+ 100G,,34,
1081,GODREJ PROTEKT HEALTH SOAP 100G,,50,
1082,MamyPoko Pants Diaper Pant L 9-14kg 62pcs,,1850,
1083,Patali Gur 550gm,,193,
1084,Jhola Gur 500gm,,160,
1085,GODREJ PROTEKT HEALTH SOAP 50G,,22,
1086,EZEE LIQUID DETERGENT 1KG IN,,299,
1087,MR. MAGIC HANDWASH COMBO,,65,
1088,MR. MAGIC HANDWASH REFILL,,25,
1089,PROTEKT MULTIPURPOSE DISIFECTANT LIQUID GREEN 500ML,,199,
1090,Knorr Krispy Fried 72 Mix 75gm,,70,
1091,Dettol Original Liquid Hand Wash Refill,,60,
1092,Thai Baby Diapers Pant (jumbo Pack) XL 12-17 kg 44 pcs,,940,
1093,GODREJ PROTEKT INS HAND SANITIZER 100ML,,225,
1094,GODREJ PROTEKT INS HAND SANITIZER 50ML,,80,
1095,GODREJ PROTEKT FACE MASK LARGE NAVY BLUE,0,0,
1096,GODREJ PROTEKT FACE MASK MEDIUM NAVY BLUE,,270,
1097,GODREJ PROTEKT FACE MASK SMALL NAVY BLUE,,270,
1098,GODREJ PROTEKT FACE MASK LARGE WHITE,,270,
1099,GODREJ PROTEKT FACE MASK MEDIUM WHITE,,270,
1100,GODREJ PROTEKT FACE MASK SMALL WHITE,,270,
1101,GODREJ PROTEKT HANDWASH REFILL 170ML GREEN,,50,
1102,Good Knight Gold Flash Liquid Vapourizer,,199,
1103,Good Knight Gold Flash Liquid Vapourizer Refill 45ml,,120,
1104,Huggies Dry Baby Pant  Diaper L 9-14 kg 32pcs,,1178,
1105,Huggies Dry Pants Baby Diaper Pant XL 12-17 kg 42pcs,,1232,
1106,Huggies Dry Pants Baby Diaper XXL 15-25 kg 32pcs,,1232,
1107,Thai Baby Diaper Pant XL 13-18 kg 32pcs,,681,
1108,Bashundhara Diapant Baby Diaper XXL 14-25 kg 24pcs,,890,
1109,Thai Baby Diaper Pant M 5-12 kg 40pcs,,681,
1110,Harpic 200ml,,40,
1111,Kohinoor bashmoti 1kg,,360,
1112,Radhuni Coriander Powder (Jar) 200 gm,,73,
1113,Radhuni Chili Powder (Jer) 200 gm,,110,
1114,Radhuni Turmeric Powder (Jar) 225 gm,,105,
1115,Garlic Imported (China)  Net Weight 500gm,,60,
1116,Harpic 500ml,,105,
1117,ginger local-250gm,30,30,
1118,28 Orkit Rice 1kg,,59,
1120,mouri 100,,19,
1121,methi 250gm,,50,
1122,sures mustard oil 1 ltr,,260,
1123,sures mustard oil 500gm,,140,
1124,"Vivel Body Wash Glycerin and Honey, 200ml",489,489,
1125,Dabur Red Toothpaste 200gm,,120,
1126,Dabur Red Toothpaste 200 gm,,120,
1127,C4 Senora Sanitary Napkin (Panty System)15pcs,,130,
1128,AF1 SMC Joya Extra Heavy Flow Wings 8pcs,,110,
1129,Lizol Floor Cleaner Citrus Disinfectant Surface 500ml,,140,
1130,Super Action Booster Mosquito Coil 10pcs,,30,
1131,Bengal BOP Tea 500gm,,230,
1132,sagor nazir 25kg,1700,1700,
1133,sagor nazir 50kg,,3300,
1134,khan miniket rice 50kg,,3100,
1135,sagor bashmoti rice 25kg,,1825,
1136,Junior Horlicks BIB 500gm,,370,
1137,White Bread 500gm,,75,
1138,Nutella 350gm,,550,
1139,Nocilla 200gm,,300,
1140,Pran Drinking Water 500ml,,15,
1141,Kinley Drinking Water 500ml,,15,
1142,mum Drinking Water,,15,
1143,Spa Drinking Water 2.25ltr,,30,
1144,Fresh Drinking Water 5ltr,,75,
1145,Tang Jar Orange 750gm,,550,
1146,Maltova (BIB) Refill 400gm,,330,
1147,Golden Harvest Deshi Paratha 325g 5pcs,,75,
1148,Golden Harvest Deshi Paratha 650g 10pcs,,140,
1149,Golden Harvest Deshi Paratha 1300g 20pcs,,250,
1150,Golden Harvest Mega Deshi Paratha 1600g 20pcs,,300,
1151,Golden Harvest Aloo Paratha 250gm 2pcs,,70,
1152,Golden Harvest Atta Rooti 1200 gm (New ) 20pcs,,140,
1153,Golden Harvest Rice Roti 500gm 10pcs,,120,
1154,Golden Harvest Aloo Puri 454gm 10pcs,,100,
1155,Golden Harvest 73 Puri 454gm 10pcs,,100,
1156,Golden Harvest Vegetable Samosa 400gm 10pcs,,120,
1157,Golden Harvest Single Bite Beef Samosa 250gm 25pcs,,225,
1158,Golden Harvest Single Bite Beef Samosa 500gm 50pcs,,415,
1159,Golden Harvest Single Bite Vegetable Samosa 250gm 25pcs,,155,
1160,Golden Harvest Single Bite Vegetable Samosa 500gm 50pcs,,180,
1161,Golden Harvest Single Bite 72 Samosa 250gm 25pcs,,155,
1162,Golden Harvest Single Bite 72 Samosa 500gm 50pcs,,300,
1163,Golden Harvest 72 Samosa 10pcs,,140,
1164,Golden Harvest Vegetable Singara 400gm 10pcs,,100,
1165,Golden Harvest Mini Aloo Singara 300gm 20pcs,,95,
1166,Golden Harvest Mini Aloo Singara 600g 40pcs,,180,
1167,Golden Harvest French Fries (Straight Cut) 250gm,,70,
1168,Golden Harvest French Fries (Straight Cut) 500gm,,120,
1169,Golden Harvest French Fries (Straight Cut) 1Kg,,230,
1170,Golden Harvest French Fries (Straight Cut) 2.5Kg,,550,
1171,Golden Harvest Mega 72 Nuggets 250gm 12pcs,,160,
1172,Golden Harvest Mini 72 Nuggets 300gm 23pcs,,180,
1173,Golden Harvest Kids Nuggets 18pcs,,150,
1174,Golden Harvest 72 Burger Patty 200g 4pcs,,160,
1175,Golden Harvest Beef Burger Patty 200g 4pcs,,199,
1176,Golden Harvest Beef Burger Patty 200g 4pcs,,220,
1177,Golden Harvest Fish Ball 200gm 18pcs,,175,
1178,Golden Harvest Fish Finger 10pcs,,175,
1179,Golden Harvest Vegetable Spring Roll 400gm 10pcs,,130,
1180,Golden Harvest Mini Beef Spring Roll 300gm 15pcs,,240,
1181,Golden Harvest Mini 72 Spring Roll 300gm 15pcs,,155,
1182,Golden Harvest 72 Sausage 340g (New) 10pcs,,235,
1183,Golden Harvest Spicy 72 Sausages 340gm 12pcs,,235,
1184,Golden Harvest 72 Sausage 170 gm 6pcs,,125,
1185,Golden Harvest 72 Meat Ball 400gm 34pcs,,245,
1186,Golden Harvest 72 Meat Ball 200gm 18pcs,,245,
1187,Golden Harvest Ginger Paste 200gm,,80,
1188,Golden Harvest 72 Shammi Kabab 600gm pcs,300,300,
1189,Golden Harvest 72 Shammi Kabab 250gm pcs,,185,
1190,Golden Harvest Aloo Chop 600gm 9pcs,,150,
1191,Golden Harvest Sweet &amp; Hot Wings and Drumlets 500gm 12pcs,,300,
1192,Golden Harvest 72 Strips 300gm 10pcs,,250,
1193,Golden Harvest Pop 72 250gm 25pcs,,240,
1194,Golden Harvest Frozen Tehari 400gm,,150,
1195,Golden Harvest Morog Polaw 400gm,,180,
1196,Nestlé Lactogen Tin 1 400gm,,630,
1197,Nestlé Lactogen 1 Infant Formula Milk Powder Tin (0-6 Months) 400 gm,,630,
1198,Bangal leaf tea 500gm,,210,
1199,Pran Full Cream Milk Powder 500gm,,330,
1200,Olympic First Choice Biscuits 240 gm,,40,
1201,Tiger miniket 25kg,,1650,
1202,Teer katarivhog premium rice 5kg,385,385,
1203,Nivea Body Lotion Express Hydration 200ml,,400,
1204,pran 73 vaaja,,8,
1205,Pepsodent Germicheck Toothpaste 50gm,,40,
1206,Johnson's Baby Milk + Rice Cream 100gm,,330,
1207,Sunsilk Shampoo Lusciously Thick &amp; Long 180ml,,185,
1208,Dano Power Full Cream Instant Milk Powder Box 1kg,,675,
1209,Rupchanda soyabean oil 500 gm,,660,
1210,firebox 12pcs,,24,
1211,Rupchanda Soyabean Oil 3ltr,,420,
1212,Ambassador Spanish Olive Oil Can 150 ml,,300,
1213,shena soyabean oil 5ltr,,555,
1214,Vatika Enriched Coconut Hair Oil 300 ml,,230,
1215,Ruchi Alubukhara 43 200 gm,,135,
1216,Radhuni Coriander (Dhoniya) Powder 500 gm,,145,
1217,Radhuni Cumin (Jeera) Powder 500 gm,,375,
1218,Pepsodent Toothpaste Charcoal White 140 gm,,110,
1219,Pepsodent Toothpaste Charcoal White 90 gm,,75,
1220,Mashkolay 73 (Deshi) 500gm,,78,
1221,Black Cardamom 50 gm,,80,
1222,Lion Nipple (L),,40,
1223,Mr.Noodles Magic Masala 40gm X 28pcs,,410,
1224,Parachute Naturale Anti Hair Fall Shampoo 170 ml,,185,
1225,2 Horlicks Jar 500 gm,,350,
1226,Nestlé Lactogen 4 Infant Formula Milk Powder BIB (2-5 Years) 350 gm,,450,
1227,Nestlé Cerelac 4 Potato &amp; 72 Baby Food BIB (12 months+) 400 gm,,410,
1228,Ahmed Corn Flour 250 gm,,95,
1229,Ahmed 76 Tin 265 gm,,95,
1230,Lifebuoy Handwash Lemon Fresh 1 ltr,,250,
1231,Pran Hot Tomato 10 1kg,,190,
1232,Bashundhara 77 Single Roll,,42,
1233,Meril Olive Oil Tin Jar 150 ml,,290,
1234,Kazi Farms Kitchen Plain Paratha Family 20 pcs,,265,
1235,Seylon Gold Blend Tea Bags 100 gm 50 pcs,,85,
1236,Amul Pasteurised Butter 200 gm,,355,
1237,Nestlé Koko Krunch Breakfast 2 Cereal Box 330 gm,,350,
1238,Radhuni Chatpoti Masala 50 gm,,40,
1239,Shan Chaat Masala 100 gm,,110,
1240,Dabur Amla Hair Oil 180ml,,145,
1241,Ponds Moisturising Body Lotion 100ml,,100,
1242,Ruchi Bbq Chanachur 600 gm,,100,
1243,Anchor Boot 500 gm,,23,
1244,Munsi Nazir 50kg Rice,,,***
1245,Durga Najir Rice 50 kg,,3250,
1246,Narikel 1 pcs,,72,
1247,Zira nazir 1kg,,72,
1248,Aarong Dairy Sweetened Yogurt 500 ml,,100,
1249,Palmolive Aroma Morning Tonic Shower Gel 250 ml,,275,
1250,Sunsilk conditioner black-shine 80 ml,,65,
1251,Purnava Low G.I. Rice 1 kg,,120,
1252,Bashundhara Atta 2 kg,,72,
1253,Radhuni Haleem Mix 200 gm,,55,
1254,ACI Wonder Dish Wash Bar 325 gm,,32,
1255,Harpic Bathroom Cleaning Liquid Rose 500 ml,,120,
1256,Huggies Dry Pants Baby Diaper Pant XL 12-17 Kg 28pcs,,1450,
1257,Fay Facial Tissue Non- Perfume 150*2Ply,,80,
1258,Fiama Di Wills Bathing  BAR 125GM All FLV,,146,
1259,Proclen SS Socourer SS-0148,,,
1260,Dove Hair Fall Resque shampoo 650ml Local,,600,
1261,Almer Toilet Seat  Sanitizer 50ml,,150,
1262,Olay White Radiance Night cream 50GM,,1099,
1263,Proclean Colorful Sponge Scouring Pad CS -0490,,,
1264,Lux Soap All Flavor 170GM,,,***
1265,Farm Fresh Butter 50gm*4 200gm,,184,
1266,Bets Mushroom Tin 425GM,,122,
1267,Domee Mushroom Whole 425GM,,150,
1268,Heinz Tomato KETCHUP 300gm,,135,
1269,AG CREAMY CARESAR  DRESSING473 ML BTL,,424,
1270,UMAMI SPRING ROLL 10 300ML,,190,
1271,Camale Murukku Fine Chanachurs 120gm,,,
1272,Munchys OAT Krunch Dark CHO  208 GM,,330,
1273,Romania Chocobiz Box  300gm,,100,
1274,Purnava ChiniGo (Premium Taste ) 30 Sachets,,120,
1275,Lotte XYLITOL  Power Mint  Gum 86gm KR,,,
1276,Lotte XYLITOL  Original Gum 86gm KR,,,
1277,Twinings London 25 Teabags All Flv.UK,,480,
1278,Roma Fusilli Pasta 500gm IT,,,
1279,Olitalia Olive Oil Extra Virgin 1Ltr,,1250,
1280,Tong garden salted casewnuts 160gm,,550,
1281,Dates (Marium)1Kg,,800,
1282,Nut Candy salted pistachio Tin 140gm,,419,
1283,Rupchanda Nazir rice 10kg,,,***
1284,Uthsob Nazir 25kg,,1700,
1285,Uthsob Nazir 50kg,3400,3400,
1286,Peanut Spread 200gm,,185,
1287,Almarai Sliced Sandwich Cheese 200gm,,355,
1288,Borges Extra Virgin OLive Oil 1ltr,,1250,
1289,Nautilus Lite Tuna all Flv. 165gm,,190,
1290,La Vache Qui Rit Original cheese 8 Portion EG,,246,
1291,Quality Smoked Chiken salami 200gm/PK,,200,
1292,Squid ring medium size 500gm (frozen),,800,
1293,Purnava Omega 3 Enriched Eggs 12pcs,,220,
1294,Goodmaid Glass Cleaner Lavender 500mL,,210,
1295,ST.IVES body Lotion All FLV 600ml,,,
1296,Lizol 975ml (Floral),,245,
1297,Neutrogena Deep Clean Daily Scrub 150ml,,775,
1298,Cotton Sawd Buds 100pcs BF,,70,
1299,"Kaju Badam (Cashew Nut, Fried ) 1kg",,950,
1300,Rin Washing Powder Power Bright 500 gm,,60,
1301,Pond's Cold Cream 28 gm,50,50,
1302,Huggies Baby Diaper Ultra Belt XL 11-16 kg 44 pcs,,1850,
1303,Huggies Dry Pants Baby Diaper Pant L 9-14 kg 50 Pcs,,1470,
1304,Organic 72 Eggs (Deshi),0,169,
1305,Mustard Seed (Red) 100gm,,20,
1306,Mustard Seed(yellow)100gm,,20,
1307,Pond’s Vanishing Cream 28gm,,45,
1308,Shaki 28 Rice 50kg,,2550,
1309,Odonil Nature Air Freshner Jasmine Mist 50gm,,45,
1310,Odonil Natural Air Freshner Lavender Meadows 50gm,,45,
1311,Godrej Aer Pocket Bundle 3 pcs,,180,
1312,Godrej Aer Cool Room Spray,,200,
1313,Godrej Aer Cool Room Spray 240 ml,,200,
1314,Bashundhara Fortified Soybean Oil 5 Litre,,630,
1315,Bashundhara Fortified Soybean Oil1 Litre,,130,
1316,Bashundhara Fortified Soybean Oi 2 Litre,,260,
1317,Odonil Zipper Citrus 10 gm,,60,
1318,Bashundhara 77 2 Rolls,,114,
1319,Mr.Noodles Magic Masala Easy Instant (Box Free) 496 gm,,135,
1320,Bashundhara Hand Towel 1 ply 250 pcs,,78,
1321,Fresh Hand Towel (250X1 Ply) each,,78,
1322,Match Box 12 pcs,,24,
1323,Gillette Wilkinson 78 each,,18,
1324,Dish Washing Scrubbing Pad each,,25,
1325,Shiny Pillow Kitchen Scrubber 2 pcs,,30,
1326,Stainless Steel Tea Strainer each,,70,
1327,Npoly Printed Paper Basket 10x10 inch,,150,
1328,"Ying Guns Kitchen Steel Knife (1.6""x8"") China",,149,
1329,Npoly Laundry Basket 15x15 inch (Blue),,172,
1330,Vanish Carpet Power Foam 600 ml,,650,
1331,CleanAva Vegetable &amp; 75 Wash 100ml,,250,
1332,Manual Stainless Stell Hand Mixer each,,150,
1333,Npoly Washing Handle Net 21 cm (Pest Blue),,54,
1334,Npoly Food Cover Medium 25 cm (Blue),,21,
1335,Npoly Multipurpose Washing Net (Red) 32 cm,,60,
1336,Npoly Design Bucket With Lead (Red),,345,
1337,Big Stainless Steel Tea Spoon 6 pcs,,260,
1338,Hualanz Flask (500 ml) each,,525,
1339,Chop Stick 10 pair pack.,,450,
1340,"Ying Guns Kitchen Steel Knife (2""x7"") China",,159,
1341,RFL Topper NonStick Fry Pan &amp; Lid Red (805009) 24 Cm,,975,
1342,RFL Topper NonStick Red Fry Pan (805007) 26 cm,,915,
1343,RFL Topper NonStick Dosa Tawa Red (80831) 26 cm,,635,
1344,RFL Topper Silver Pressure Cooker (80985),,1555,
1345,Jinjiali Kitchen Stainless Steel Scissors,,210,
1346,Nova Cutlery Set 24 pcs (red),,619,
1347,"RFL Salad Cutting Board (13X9"") each",,300,
1348,Vim Dishwashing Bar 300 gm,,32,
1349,Vim Dishwashing Bar 100 gm,,12,
1350,Vim Dishwashing Liquid 250ml,,45,
1351,Trix Dishwashing Liquid Double Pack 250 ml,,110,
1352,Trix Dishwashing Liquid Lemon Refill 250 ml,,55,
1353,ACI Wonder Dish Wash Powder 500 gm,,35,
1354,Almer Fridge And Table Top Cleaner 250ml,,250,
1355,Goodmaid Dishwashing Paste Lime 400 gm,,150,
1356,Almer Dish Washing Liquid 500 ml,,90,
1357,Finis Cleaning Combo Offer (Free Container),,540,
1358,Trix Total Cleaning Solution Combo 2 ltr,,430,
1359,Finis Cleaning Offer,,165,
1360,Fixol Toilet &amp; Tiles Cleaner (Free 325 gm Dish Wash) 1 ltr,,150,
1361,Good Maid Dishwashing Paste Lemon 400 gm,,150,
1362,Maxclean Dish Washing Liquid 500 ml,,110,
1363,ACI Wonder Anti Bacterial Dish Washing Liquid 500 ml,,100,
1364,ACI Wonder Anti Bacterial Dish Washing Refill 250 ml,,45,
1365,Harpic Bathroom Cleaning Powder Original 400 gm,,75,
1366,RokSol Tiles &amp; Bathroom Cleaner (Buy 1 Get 1) 500 ml,,90,
1367,Harpic Toilet Cleaning Liquid Original 750 ml,,130,
1368,Rok lemon floor cleaner (Free Dishwash 500 ml) 500 ml,,140,
1369,Harpic Toilet &amp; Lizol Citrus Double Surokkha Offer,,270,
1370,Shinex Floor Cleaner Citrus (Savlon Hand Wash Ocean Blue 200 ml Free) 1 ltr,,235,
1371,Wheel Washing Powder Laundry Bar 130 gm,,20,
1372,Trash Bag White 10 pcs,,149,
1373,Enveo Rich Fridge &amp; Table Top Cleanser 500 ml,,795,
1374,Npoly Rectangular Food Box 3 pcs Set 7.1 ltr,,312,
1375,Baoma Mosquito Coil 10 pcs,,75,
1376,Kiwi Liquid Shoe Polish Brown 75 ml,,130,
1377,Tiger Shoe Brush each,,60,
1378,Kangaroo Liquid Shoe Shiner (Brown) 75 ml,,185,
1379,Kangaroo Shoe Polish Cream (Brown) 40 ml,,99,
1380,Smart Diamond Liquid Shoe Polish (Brown) 75 ml,,160,
1381,Smart Diamond Liquid Shoe Polish (Black) 75 ml,,160,
1382,Smart Instant Shoe Shine Sponge (Black) each,,110,
1383,Smart Shoe Shine Sponge Neutral 8 ml,,165,
1384,Npoly Classic White Black 2.2 ltr Jug,,158,
1385,NeoCare Baby Diaper Belt S 3-6 kg 4 pcs,,100,
1386,parachute oil 50ml price,,30,
1387,Towel (White) each,,289,
1388,Amanat Shah Lungi (Torongo) each,,760,
1389,Pusti Atta 2 kg,,74,
1390,Ginger Imported (Net Weight ± 10 gm) 500 gm,,60,
1391,Kitchen Vegetable Cutter (China) each,,40,
1392,Kitchen Vegetable Cutter (China) each,,40,
1393,Rok Mega Steel Scourer (Buy 2 Get 1 Free),,70,
1394,One Time Packaging Tray 100 pcs,,,
1395,Nazrul Paijam Rice 50 kg,,,***
1396,Cloves (Lobongo) 25gm,,30,
1397,Bashundhara Gold Toilet Tissue each,,25,
1398,Chopstick Deshi Masala Instant Noodles 8 Pack 496 gm,,135,
1399,Bako Super Miniket Rice 50kg,,,***
1400,Nestlé Cerelac 3 Five 75 Baby Food BIB (18 Months+) 350 gm,,490,
1402,ahmed sweet chilli 10 340gm,,95,
1404,Ahmed Sweet Chilli 10 340 gm,,95,
1405,Ahmed Sweet Chilli 10 340 gm,95,95,
1406,Chashi Aromatic Chinigura Rice 2 kg,,250,
1407,Pran Chinigura Rice 2 kg,,247,
1408,Fresh Chinigura Rice 1 kg,,130,
1409,Rupchanda Chinigura Premium Aromatic Rice 1 kg,,130,
1410,Atop Rice 1 kg,,54,
1411,Pran Nazirshail Rice 5 kg,,405,
1412,Aarong Chinigura Rice 2 kg,,245,
1413,Banglamoti Rice 1 kg,,79,
1414,Aarong Kalijira Rice 2 kg,,245,
1415,Pran Chinigura Rice 5 kg,,595,
1416,Golden Harvest Chinigura Rice 1 kg,,125,
1417,BPM Chinigura Rice (Khud) 1 kg,,70,
1418,Purnava Low G.I. Rice 5 kg,,552,
1419,Aarong Fresh Katarivog Rice 5 kg,,595,
1420,BPM Red Binne Rice 1 kg,,125,
1421,BPM Dheki Chata Rice 1 kg,,100,
1423,Royal Umbrella Natural Japanese Sushi Rice,,640,
1424,BPM White Binni Rice 1 kg,,110,
1425,BPM Kaun Rice 500 gm,,80,
1426,BPM Black Rice 1 kg,,200,
1427,ACI Aroma Aromatic Chinigura Rice 1kg,,130,
1428,BPM Amon Rice 1 kg,,100,
1430,Saffron Gold Extra Long Basmati Rice 1 kg,,320,
1431,Qilla Gold Bashmati Rice 1 kg,,345,
1432,Qilla Premium Bashmati Rice 5 kg,,1600,
1433,Royal Umbrella Pure Jasmine Rice 5 kg,,1050,
1434,Royal Umbrella Thai Glutinous Sticky Rice 1 kg,,300,
1435,Royal Umbrella Pure Thai Hom Mali Rice 5kg,,1500,
1436,Rongdhanu Chinigura Rice 1 kg,,120,
1437,Tilda Premium Basmati Rice 1 kg,,330,
1438,Tilda Pure Basmati Rice 1 kg,,360,
1439,Qilla Premium Pusa Bashmati Rice 1 kg,,325,
1440,Pusti Chinigura Rice 1 kg,,135,
1441,ACI Pure Katarivog Rice 5 kg,,580,
1442,ACI Pure Miniket Rice 5 kg,,390,
1443,Teer Miniket Rice 5 kg,,380,
1444,Pran Basmati Rice 1 kg,,300,
1445,Neelam Rozana Long Grain Aromatic Rice 1 kg,,220,
1446,Shaad Chinigura Aromatic Rice 1 kg,,130,
1447,BPM Biroi Rice 1 kg,,115,
1448,Anmol Dawat Offer,,368,
1449,Teer Chinigura Rice 1 kg,,130,
1450,Khusboo Premium Bashmati Rice 1 kg,,350,
1451,Dhaka Dough Kalijira Polaw Rice 1 kg,,145,
1452,Chia Seed 100gm,,200,
1453,Shashya Prabartana Sundarban Honey 500 gm,,350,
1454,Shashya Prabartana Ghani Mustard Oil 350 gm,,130,
1458,Fit Food Chia Seed 200 gm,,600,
1459,Dhaka Dough Homemade Peanut Spread 200 gm,,185,
1460,Fitfood Nigella Seeds (Kali Jira) 200 gm,,200,
1461,Shashya Prabartana Kalojira Oil 50 gm,,100,
1462,Chosen Foods Avocado Oil 250 ml,,666,
1463,Dhaka Dough Flaxseed Oil 200 ml,,320,
1464,Dhaka Dough Black Cumin Oil 80 ml,,620,
1466,Dhaka Dough Ground Cinnamon 30 gm,,180,
1467,Foster Clark's Culinary Essence Vanilla 28 ml,,65,
1470,Bragg Organic Apple Cider Vinegar 473 ml,,530,
1471,Rayner's Red Food Colour 28 ml,,70,
1472,Heinz Apple Cider Vinegar 473 ml,,200,
1473,Ahmed White Vinegar 325 ml,,50,
1474,Rayner's Orange Food Colour 28 ml,,70,
1475,Hershey's 2 Syrup 680 gm,,479,
1476,Ahmed White Vinegar 500 ml,,65,
1477,Anchor Gelatine Unflavoured 50 gm,,50,
1478,BD Vinegar 650 ml,,55,
1479,Ahmed Shahi Golap Jol 200 ml,,20,
1480,Bragg Organic Apple Cider Vinegar 946 ml,,1029,
1481,Kewra Jal (Screwpine Water) 200 ml,,29,
1482,Radhuni Kasundi 285 ml,,45,
1483,Chung White Vinegar 325 ml,,40,
1484,Rayner's Yellow Food Colour 28 ml,,70,
1485,Rayner's Blue Food Colour 28 ml,,70,
1486,Rose Water 200 ml,,29,
1487,Maggi Soya 10 700 ml,,220,
1488,Discovery Organic Pomegranate Vinegar 500 ml,,1325,
1489,Agrilife Organic Coconut Vinegar 480 ml,,730,
1490,Borges Apple Cider Vinegar With The Mother 500 ml,,850,
1491,Borges Apple Cider Vinegar 500 ml,,325,
1492,Maggi Seasoning 10 680 ml,,280,
1493,Saporito Red Grape Vinegar 500 ml,,340,
1494,Rayner's 2 Food Colour 28 ml,,69,
1495,Saporito Balsamic Vinegar 500 ml,,370,
1496,Hershey's Strawberry Syrup 623 gm,,479,
1497,Rayner's Green Food Colour 28 ml,,69,
1498,Rayner's Banana Flavouring Essence 28 ml,,69,
1499,Pran Synthetic Vinegar 300 ml,,40,
1500,Khurma Dry Dates (Khejur) (Net Weight ± 30 gm) 500 gm,,89,
1501,Kaju Badam (Cashew Nut) 100 gm,,99,
1502,Almonds (Kath Badam) 100 gm,,89,
1503,White Tone Face Powder Pearl San73 50 gm,,165,
1504,Ponds Dreamflower Talc Powder 200 gm,,230,
1505,Cute Love Good Night Talcum Powder 100 gm,,50,
1506,Cute Sun &amp; Shade Talcum Powder 100 gm,,55,
1507,Cute Icy Cool Prickly Heat Powder 100 gm,,55,
1508,Enchanteur Gorgeous Perfumed Talc Powder 125 gm,,190,
1509,Enchanteur Charming Perfumed Talc Powder 125 gm,,190,
1510,Dettol Antiseptic Liquid (Brown) Single Pack 750 ml,,233,
1511,Armaf Enchanted Talc Bloom 250 gm,,590,
1512,Cute French Perfumed Talc Powder 225 gm,,75,
1513,Cussons Imperial Leather Talcum Powder 300 gm,,460,
1514,Kool Deo Talc 100 gm,,55,
1515,Meril Baby Powder 100 gm,,90,
1516,Pond's San73 Radiance Talc Natural Sunscreen 100 gm,,180,
1517,Enchanteur Romantic Perfumed Talc Powder 125 gm,,219,
1518,Revive Active Sun Block Powder 200 gm,,80,
1519,Tibet Luxuary Sun Protect Talcum Powder 200 gm,,80,
1520,Amul 2 Syrup 250 ml,,245,
1521,Danish Full Cream Milk Powder (Glass Free Offer) 500 gm,,320,
1522,Red Cow Master Milk Powder Box (Free Doms Colour Pencils 12 pcs) 350 gm,,275,
1523,Fresh Full Cream Milk Powder (Free Fresh Ball pen 6 pcs) 500 gm,,330,
1524,Fresh Full Cream Milk Powder (Free Fresh Noodles 4 pcs) 1 kg,,625,
1525,Fresh Full Cream Milk Powder 1 kg,,625,
1526,Fresh Full Cream Milk Powder 500 gm,,350,
1527,Promex Active Milk Powder 500 gm,,290,
1528,Danish Full Cream Milk Powder (Free Firni Mix 3 pcs) 1 kg,,625,
1529,Tang Orange Box (Buy 2 Get 1 Free) 125 gm,,200,
1530,Tang Mango Powder (Buy 1 Get 1) 500 gm,,315,
1531,Puck Sterilized Cream 170 gm,,130,
1532,Goldmark Ezze Mango Powder Drink 250 gm,,100,
1533,Goldmark Ezze Orange Powder Drink 200 gm,,85,
1534,Fisty Instant (Orange) Powder Drink 250 gm,,100,
1535,Fresh 2 Milk Powder 400 gm,,280,
1536,Chinigura Rice 1kg,,105,
